;V1;V2;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19;V20;V21;V22;V23;V24;V25;V26;V27;V28;V29;V30;V31;V32;V33;V34;V35;V36;V37;V38;V39;V40;V41;V42;V43;V44;V45;V46;V47;V48;V49;V50;V51;V52;V53;V54;V55;V56;V57;V58;V59;V60;V61;V62;V63;V64;V65;V66;V67;V68;V69;V70;V71;V72;V73;V74;V75;V76;V77;V78;V79;V80;V81;V82;V83;V84;V85;V86;V87;V88;V89;V90;V91;V92;V93;V94;V95;V96;V97;V98;V99;V100;V101;V102;V103;V104;V105;V106;V107;V108;V109;V110;V111;V112;V113;V114;V115;V116;V117;V118;V119;V120;V121;V122;V123;V124;V125;V126;V127;V128;V129;V130;V131;V132;V133;V134;V135;V136;V137;V138;V139;V140;V141;V142;V143;V144;V145;V146;V147;V148;V149;V150;V151;V152;V153;V154;V155;V156;V157;V158;V159;V160;V161;V162;V163;V164;V165;V166;V167;V168;V169;V170;V171;V172;V173;V174;V175;V176;V177;V178;V179;V180;V181;V182;V183;V184;V185;V186;V187;V188;V189;V190;V191;V192;V193;V194;V195;V196;V197;V198;V199;V200
291;-211,1161729;117,7843615;6,744485385;3,482673361;6,911274035;8,12608456;3,377945276;14,24434323;8,388235702;237,1361296;203,0009813;-161,7307545;-15,17670592;-104,10427;-262,0373274;4,135196825;64,01789865;4,690569297;5,09199336;-55,30844612;17,65405614;-61,44994933;-106,3597465;-50,80340517;11,73186638;4,133896705;65,55230267;11,03576002;18,18264297;4,377375061;-84,70695787;-35,36300716;18,00833283;14,55551237;1,235499158;14,52541666;35,7258049;-45,6675043;14,3219241;3,097194155;6,778207807;19,40462484;5,515364675;7,897454457;10,03804865;117,98557;5,929002731;5,803991603;0,42735734;14,11051147;3,710577992;-48,88124245;18,57432156;2,43478759;0,566183632;14,06152146;19,00630084;0,775399858;2,540503204;2,75801341;-97,05960795;4,193464191;15,67623872;0,929561423;16,6712831;14,53835034;-193,5113944;2,763896497;46,31856707;411,4503189;0,904351542;18,76394813;-77,51718313;39,34597136;14,97105149;8,480581159;18,39879185;11,14209161;-253,8316721;189,5171482;10,37367827;18,06367509;14,66816646;16,41608046;-14,39929932;255,7455406;-28,22802639;-189,1209735;10,00629058;27,48254659;95,97529104;19,66678439;-201,6659245;16,28775831;8,011498247;12,56886935;11,28632582;10,68766731;107,2659285;15,94524602;4,637676237;4,800379922;18,74399816;19,22218177;-120,735404;74,0130963;10,7363022;6,023832633;5,037685919;3,425506673;-353,2098278;9,468019639;3,378799369;-85,34722448;0,914167733;9,646018899;-36,75381046;115,0994923;6,71024991;211,7978041;-109,1544171;13,55130838;5,659635758;105,0492862;10,08455171;9,748348428;5,520615028;15,34889947;15,54330725;15,63134955;18,32484173;-64,20195042;16,54570793;151,843409;-295,8928678;2,010669937;-26,47701428;75,71927055;1,426145173;131,7520431;4,492262946;7,269719256;12,21801181;15,46001611;14,42645908;14,2426686;19,36615025;3,376847646;27,79202944;0,992935977;18,95082478;6,129600961;-15,17768141;3,869951513;192,5941896;16,97026619;102,2090343;-57,22306027;-159,3823756;1,775817648;4,431690765;19,29061253;9,760761854;-108,2804131;8,153880182;238,3401804;13,86067216;19,75342394;10,14597332;4,28505552;6,409727464;3,031130758;7,667038746;-3,599791533;12,18883974;20,04650094;294,9981064;-302,997418;14,28374028;174,064846;3,303346046;-163,5821271;36,78894501;0,92235515;10,67374388;7,175479977;-145,5879963;-212,0970765;-59,23211144;5,883742309;-192,8486664;4,471616006;11,64467633;11,4466705;10,95729058;209,1765047;5,643881558;4,96816749;205,8237417;3,009311357
292;-212,4675746;120,378721;6,790793709;3,50299962;6,979633433;8,113729716;3,85164961;14,93307787;8,388717264;237,39256;203,2447076;-163,8011233;-16,68735592;-105,541124;-264,3704903;4,209938555;64,40074494;4,863235833;4,860005304;-56,44803888;17,84769254;-63,0446598;-106,8814333;-50,06448342;11,63857165;4,358863422;64,49704686;11,24357887;18,2707679;4,238118173;-84,62778448;-36,31831429;17,94787014;14,52180124;1,29585316;14,40228548;34,88783446;-48,76897757;14,09979564;3,025191109;6,783028941;19,17532099;5,441535515;8,240408847;10,36808541;117,821308;5,859999791;5,789193296;0,827852136;13,87558386;3,615283904;-49,03484638;18,54091194;2,45598405;0,56091937;14,14451594;19,15513709;1,007383358;2,784579909;2,798079887;-97,93853481;4,405345683;15,33567903;0,916198552;16,7290091;14,41643651;-195,3046303;2,711094816;46,09127817;414,9702118;1,030464328;18,70240253;-75,84092923;39,97614827;14,99653268;8,439692428;18,50929948;11,22340632;-255,9151425;189,4976966;10,16843627;18,12907265;14,55886334;16,74580681;-13,10836077;255,9916785;-29,17208218;-191,5058252;9,911545805;29,35256817;97,84046216;19,91598916;-203,6548366;16,39942467;7,995014251;12,48009764;11,17901337;10,42012276;108,8310568;15,94269315;4,846521418;4,911815368;18,72997304;19,31124919;-121,8242269;74,33044067;10,55653962;6,198952402;5,194459531;3,397020211;-354,1616086;9,383256704;3,316728985;-88,25120608;0,780347174;9,615413096;-37,24043008;115,948367;6,6173732;212,9143911;-110,2238032;14,48719893;5,555892064;105,6615174;10,01501237;9,503525512;5,871818838;15,48760601;15,56151447;15,48260917;18,16958362;-64,88361103;16,67579116;153,5141615;-298,6516403;2,043696421;-26,48447787;76,36586232;1,125821167;131,6426119;4,567688805;7,306428599;12,40087212;15,36638985;14,40761402;14,29684721;19,52045824;3,933525468;29,06163155;-0,216776144;18,97587818;6,03538428;-15,81525205;3,600106139;194,0673431;17,08004975;104,164789;-57,34128312;-161,6369287;1,885547909;4,427548293;19,32256767;9,713791708;-110,8552568;8,410112024;238,6702825;13,89820274;19,70513381;9,876988226;4,286247963;6,555322279;2,880383859;7,646837105;-2,20516825;12,3074685;20,1507763;295,3709682;-303,1926374;14,27601564;173,7816304;2,227471581;-164,7297826;36,76867842;1,018563653;10,80085005;7,195028515;-146,7974212;-213,0645904;-60,74168527;5,69489359;-194,6173109;4,635614024;10,17612077;11,61043735;11,03988391;209,9193128;5,653491465;4,677592992;204,9734736;2,920113667
293;-212,3490688;122,78875;6,671099909;3,563306248;7,013764272;8,142021135;3,976508415;14,29182084;9,124350196;236,7129755;203,5513273;-164,1382536;-15,52799407;-107,3162626;-265,0415911;4,245519012;63,21816763;4,53049333;5,031648958;-53,88493874;17,66822456;-61,98864406;-106,8972056;-49,21703238;11,70905292;4,334265732;63,77263009;10,9933613;17,99584278;4,424569132;-84,49903925;-35,85626933;18,11704688;14,87426384;1,521828924;14,49182804;33,00654878;-49,76304254;14,06256155;3,022271568;6,738115667;19,18203424;5,290216845;8,13630282;10,33094427;116,5964776;5,855570152;6,040744549;0,531761156;13,7414277;3,469046827;-49,17669109;18,84925063;1,963191914;0,629916502;14,06757082;19,45087549;1,187260021;2,970669209;2,85828209;-96,05963764;4,520547005;15,50999865;0,793698317;16,78448652;14,42057774;-196,4054082;2,462089977;46,94893172;416,9403359;1,025393952;19,09895126;-77,06398604;40,22983344;14,82665807;8,169146089;18,39682898;11,05272491;-259,122018;189,4752964;10,45697961;18,09717232;14,54588808;16,88110319;-13,56148732;254,8273011;-30,4749352;-193,9242893;10,10709267;29,52568935;98,81548696;19,85115043;-203,9741695;16,50341782;8,053483283;12,29208998;11,31071517;10,33747078;110,9875105;16,03012917;4,980022435;4,902457684;18,70075067;19,29961585;-122,293192;73,46933402;10,50344796;6,24;4,939057095;3,2627571;-355,7639911;9,53822822;3,277151604;-89,88097104;0,931954019;9,483907252;-37,43418136;116,1922482;6,725661698;213,5593419;-111,3516466;13,95673098;3,776492757;106,460014;9,839842373;9,529332517;5,948835208;15,76422945;15,48193947;15,63827186;17,91528459;-66,50595102;16,7535534;151,5479266;-301,5457875;2,133852859;-26,34674855;76,35147855;0,811030773;131,9091678;4,22276389;7,351333389;12,45761066;15,45224285;14,48501401;14,20530099;19,60246999;3,980567126;29,35606542;-2,202187038;18,93078551;5,972501717;-15,54763697;3,438265678;194,8036096;17,36124586;104,6905565;-56,54968682;-162,9248609;1,999632377;4,326036045;19,33366706;9,884629275;-114,5267626;8,468503687;240,5483441;14,10606173;19,7366897;9,921979281;4,062974876;6,67606549;2,966956537;7,916888748;-0,545826726;12,2927562;20,01200798;294,467341;-303,7639276;14,17195178;174,606858;3,190397641;-164,8598754;36,39908233;1,029777071;10,79853522;7,158774191;-147,1444078;-212,4593064;-61,33892597;5,738908999;-195,5186985;4,434839862;13,27972575;11,58825639;10,76531097;208,650987;5,514001797;4,924295372;205,3925028;3,032424668
294;-212,7824597;121,7013726;6,555092431;3,293626329;7,106763827;8,1425108;3,960494806;13,73510951;8,589129664;238,2408771;205,9586692;-163,6502317;-14,36665782;-106,9709689;-268,126591;4,448463008;63,45418876;4,486160084;5,119082053;-53,16419394;17,70937421;-60,5815185;-107,2713968;-50,38391747;11,73665435;4,215414251;65,1180913;11,13175038;18,29952161;4,289454063;-85,41691771;-34,47103599;18,19106481;14,81003484;1,339843401;14,75567316;32,92695906;-47,04013606;14,01609564;2,989371123;6,725304738;19,40208446;5,673653725;7,987125586;10,15013391;118,9157522;5,855406165;5,72992565;0,969071975;13,74712266;3,567175668;-49,61733499;18,64582611;2,366839117;0,716126094;14,21295979;19,15139356;1,064687079;3,097006598;2,6928587;-95,86623208;4,051669172;15,3862115;0,845215222;16,75048525;14,30033878;-196,412027;2,202681147;47,24500118;416,7723973;1,021396654;18,95327519;-78,34538723;40,36707481;14,86406612;8,400404167;18,36605339;11,08951356;-259,7265363;190,1727341;10,20703311;18,0416857;14,62874575;16,80695054;-14,50759503;255,1063535;-29,93953497;-193,7577235;9,976952193;29,90735967;98,95362574;19,76433669;-204,1461907;16,35932472;8,322689557;12,34502343;11,31411542;10,5776026;111,7109771;16,12208464;4,985994035;4,924445517;18,53383387;19,1673785;-121,9406001;72,35258657;10,86880312;4,914120155;5,155891882;3,11736925;-357,849269;9,572186935;3,721904809;-88,4897246;1,136182515;9,748669908;-38,9382501;116,2948471;6,685390732;213,5113252;-110,4572261;15,19760696;3,00530293;106,0744086;9,876766108;9,537935207;6,020497697;15,53323248;15,55027768;15,75445859;18,40143388;-67,17428495;16,60499803;151,9715072;-302,2128377;2,088050767;-25,87699535;75,06288322;0,98639682;131,8723241;4,293833168;7,345141183;12,53076928;15,33219262;14,39229058;14,07144136;19,50192123;3,588973418;28,25712212;-2,055877941;18,85931974;5,991185179;-15,51312724;3,674755466;195,0203745;16,82795315;104,6862153;-57,13049173;-161,6570489;2,099612885;4,533895996;19,32848742;9,909510602;-114,6056808;8,282310394;243,421567;14,07329223;19,80609695;9,769246745;4,144933493;6,43589238;2,971383551;7,856960817;-2,127251606;12,11361553;19,88472229;296,0360111;-305,1210777;14,33536504;176,1221483;5,198975314;-165,2315417;35,7488382;0,980569349;10,61493203;7,067251678;-148,7886557;-212,3107787;-59,82531406;5,624683018;-196,7558572;4,525811041;15,70165303;11,33024518;10,84388155;209,5749083;5,486714497;4,925231663;208,2137733;2,89256558
295;-215,0898869;121,528125;6,410824437;3,359712812;6,94704187;8,285412733;3,448944765;14,70852163;8,524229101;240,3788294;209,038368;-164,479513;-15,32569592;-106,6956854;-271,5408178;4,307478229;65,28181003;4,622611763;5,021985662;-56,08331633;17,61661403;-61,76985498;-106,1258543;-51,43388498;11,72848893;4,313408029;66,12127528;11,09983744;18,22138764;4,46463148;-86,98825817;-34,2355067;18,04942259;14,6965817;1,134793685;14,76279775;33,0087972;-45,54795879;14,15188095;3,086103333;6,792907786;19,37346157;5,626272389;8,017169297;10,10939992;121,7595878;5,883838952;5,900032036;0,48968215;13,78962941;3,708635197;-49,30764565;18,62925918;2,26163291;0,635435485;14,02608949;19,11715417;0,94769918;3,152187266;2,682961943;-99,41383301;4,245572158;15,59374058;0,819267208;16,69278188;14,43024843;-198,133963;1,930116467;47,60752471;418,9978679;1,047347073;18,87717987;-77,98089688;40,05599051;15,20337638;8,376805272;18,50893951;10,93585088;-258,8106456;190,3379509;10,45177444;18,15164604;14,55783981;16,60463111;-12,89843561;257,8513291;-29,43015058;-192,6650231;10,06306532;31,64039145;100,1531529;19,54221574;-204,592186;16,36764677;8,180405615;12,42244146;11,21142574;10,75215794;111,249603;16,1643723;4,846939937;4,652405183;18,44679306;19,43770917;-124,5446564;72,80612628;10,73788946;3,382887581;5,084978264;2,923759372;-359,524386;9,468219891;3,40178599;-87,61752182;0,897902128;9,821507785;-38,11189601;117,6923245;6,725955919;214,4095163;-109,9635536;17,98777148;4,04008667;105,6659145;9,906395945;9,476295104;6,172431226;15,17081685;15,49226627;15,66522571;18,44109092;-67,58631195;16,62199299;153,8567258;-303,4704568;2,105494458;-26,21632148;76,26624553;1,435985905;131,2137143;4,307470247;7,300718181;12,59301414;15,60892388;14,40741855;14,18037355;19,28354521;3,349762713;28,64746052;-1,765075342;18,84112622;6,035120802;-14,73198336;3,622870914;197,4082598;16,89532589;104,1908964;-58,11322427;-162,5684703;1,959348225;4,403593619;19,44034724;9,839436911;-114,7637539;8,141438933;244,2640068;13,91322861;19,81512732;10,08864319;4,39082873;6,259964616;3,041053069;7,642164656;-3,273326695;12,1123785;19,8293949;299,5546613;-306,6015228;14,39403945;177,9225745;6,125674973;-166,6091392;34,85685537;0,882503529;10,77066978;6,932454046;-149,9572158;-216,0950234;-61,18148278;5,547534559;-198,6611797;4,499363291;12,94826902;11,50545047;10,81805789;211,9383237;5,639107562;5,152686374;208,6822282;2,710488928
296;-216,6116636;124,1373711;6,605090132;3,432446885;6,981079636;8,137646449;3,819131483;15,49791547;8,471445331;240,7109735;209,0011711;-166,4163462;-16,85289758;-108,1185059;-273,7304768;4,255901734;65,61870141;4,710956198;5,145811662;-57,2988096;17,75680344;-63,4459099;-106,5546346;-50,61741882;11,62668309;4,450131968;64,97289345;11,07883731;18,35562997;4,253571673;-87,04820225;-35,18115407;18,15499972;14,67080982;1,365267589;14,71434497;32,02986459;-48,39340127;13,98737016;3,043722738;6,756158851;19,40519639;5,509582902;8,081343431;10,27685588;121,7828998;5,834975142;6,034415895;0,771409926;13,64575945;3,668243494;-49,32435786;18,53907785;2,377287764;0,432613682;13,94959847;19,19713682;0,985692299;2,862444621;2,813799652;-100,0508541;4,254086962;15,35648921;0,864338253;16,83850175;14,35412444;-199,6913074;1,737086464;47,42296699;422,3824755;0,9488534;18,75832988;-76,31191229;40,8602869;15,12275272;8,57145219;18,49638456;10,96871956;-260,9598509;190,1857063;10,40278175;18,21583652;14,56606849;16,73487931;-11,36924443;258,0662157;-30,22182277;-195,101539;10,05392062;33,68787827;101,9340098;19,90629817;-206,8320258;16,32854029;8,101457292;12,55664026;11,0065535;10,64078958;112,8226816;16,3353999;4,746470057;5,08042246;18,55469036;19,21654885;-125,589032;72,98999732;10,62053893;3,658529591;5,117554161;2,872459025;-360,3751456;9,595449087;3,35904316;-90,54059055;0,878676573;9,671257622;-38,42079392;118,4958132;6,505435011;215,5981225;-111,0519039;18,85870761;4,024092566;106,1174547;9,905456407;9,341764231;6,048178426;15,44137275;15,56315947;15,63951672;18,25766402;-68,14426857;16,71849934;155,4426367;-306,0130015;2,082597454;-26,24081694;76,83322611;1,002352131;131,2761555;4,275740423;7,519184785;12,71570064;15,54342889;14,52837516;14,1227172;19,2055185;3,781892625;30,07154824;-3,204074895;18,97646556;6,28060908;-15,28120936;3,666419293;198,7673592;16,97208639;106,0558736;-58,28664632;-164,5328896;1,917759245;4,336281671;19,50381076;9,79402627;-117,4392292;8,090632809;244,6857501;13,88898037;19,72792894;9,919997613;4,293448731;6,602463577;3,072056331;7,659763878;-1,855511356;12,27420071;19,98138614;299,8181093;-306,7095655;14,01535636;177,5281671;4,919399586;-167,7297258;35,04267725;1,15505489;10,89378427;7,004840369;-151,4856521;-217,1910799;-62,76305571;5,766935674;-200,5455132;4,570468974;11,55562815;11,72106929;10,72712794;212,7086729;5,748719283;4,992711834;207,9101908;2,802619613
297;-216,6189305;126,5660361;6,757744106;3,54215494;6,979143052;8,054707587;3,928161852;15,07680629;9,184220382;240,0954135;209,1504669;-166,5923868;-15,63040006;-109,8671618;-274,513655;4,409236915;64,36915732;4,506295535;4,938256204;-54,80053271;17,58363919;-62,4352443;-106,4289433;-49,76635808;11,59506507;4,421512409;64,26682231;11,12826345;18,11751396;4,023668333;-86,86181098;-34,89345613;18,04876759;14,71254405;1,517903582;14,76273081;30,14549599;-49,23690147;14,07177464;2,894337907;6,684305328;19,08637022;5,414239719;7,942679024;10,28646196;120,6313833;5,82893649;5,922812565;0,747180627;13,79682328;3,537477272;-49,56912528;18,98065196;1,827850751;0,512317637;13,98787438;19,21901161;0,721338622;2,758562091;2,724035533;-98,14667977;4,522714801;15,52981457;0,964668604;16,78709092;14,32445342;-200,6533975;1,841155483;48,31405658;424,3840685;1,018595526;19,20590001;-77,53086618;41,13272515;15,06646584;8,099382382;18,44102413;10,98521359;-264,1012523;190,1022076;10,22414481;17,95966963;14,51672186;16,89499963;-11,70020217;256,8149409;-31,64755875;-197,6163091;10,20419996;33,91279681;102,9053397;19,83566128;-207,2415983;16,39090527;7,988578847;12,56096459;11,06460388;10,3486048;114,8971836;16,33478388;4,730074037;4,594507791;18,60366973;19,43518689;-126,0343213;72,09159313;10,50569308;3,818777807;5,046161645;3,047321364;-361,8957323;9,637698544;3,276727145;-92,27106963;1,029997257;9,542946173;-38,75310953;118,8726623;6,655967477;216,0728259;-112,1966371;18,24301291;2,235343418;106,8661085;9,640879555;9,663992084;5,952112081;15,65705878;15,49459543;15,69373909;17,97848132;-69,81005288;16,75065619;153,4247677;-308,8082169;2,156420957;-25,93285238;76,75430413;0,78593063;131,4482505;4,332140151;7,639354141;12,74311685;15,60799757;14,33257558;14,08482331;19,15108884;4,010675388;30,61566628;-5,307591806;18,97926663;6,671028472;-15,00532793;3,346879193;199,5076892;17,41583906;106,5957287;-57,56268301;-165,5275163;1,899622123;4,295292198;19,50580479;9,784850283;-121,1893857;8,110426931;246,6055849;13,98972763;19,63812537;9,981729782;4,266719718;6,841802498;3,102931642;7,560056468;-0,068953722;12,31801174;19,98659467;298,8406089;-307,2630395;13,8821971;178,0635748;6,134708579;-167,8748282;34,98757906;1,003183768;10,70239193;7,147414151;-152,083466;-216,716121;-63,50294652;5,84910442;-201,3862447;4,55695362;14,76053666;11,64626819;10,73648535;211,4349311;5,687494552;4,948508936;208,4136901;2,864676262
298;-217,0836178;125,3333284;6,670921614;3,229055588;6,850770677;8,267838349;4,126308556;14,72131666;8,389420938;241,6712158;211,6655348;-166,1214868;-14,45660099;-109,4786906;-277,8551493;4,441936547;64,66554697;4,520559503;4,887702888;-54,14959176;17,58683897;-60,96506385;-106,8212153;-51,01910545;11,78090847;4,283003683;65,55303384;10,96310319;18,15997588;4,240152641;-87,74177578;-33,43967336;18,1442237;14,77797391;1,506123393;14,59989823;30,14931443;-46,45426973;14,12958036;2,783248036;6,54106369;19,22098908;5,639338812;7,891538936;10,25327325;123,0142424;5,899121755;5,779054353;0,993288555;13,81846163;3,551886591;-50,29076713;18,83946309;2,550976334;0,578213255;14,02470688;19,04837937;0,412026003;2,96889456;2,505526083;-98,01444979;4,334483932;15,5006212;0,859193993;16,6374979;14,41376686;-200,5410696;1,971334206;48,62619128;424,136206;1,16752263;18,98922908;-78,79668885;41,42910671;15,03657662;8,288438231;18,54999157;10,9034026;-264,7540598;190,7998717;10,33326003;17,94420561;14,64292546;16,76745778;-12,49346296;257,1753519;-31,12564231;-197,5805253;10,067409;34,2755156;103,0838028;19,81770199;-207,4013952;16,38349017;8,080836603;12,37096714;11,2189824;10,54809136;115,6466151;16,22103376;4,657557782;4,802117608;18,65161838;19,06865547;-125,7143528;70,91670031;10,84163689;2,73461818;5,214116034;3,177496581;-363,921302;9,555682849;3,677869771;-90,93717602;0,908046862;9,675564729;-40,18376299;119,0828882;6,587070029;215,9786761;-111,3836964;19,61593262;1,416164749;106,4123869;9,415263536;9,328019925;6,001699813;15,26601756;15,51041646;15,7909015;18,32791385;-70,61831792;16,59095181;153,6850738;-309,4943762;2,113086488;-25,34687925;75,54345519;1,168450236;131,1372851;4,328747634;7,53686505;12,7011812;15,23518431;14,07272292;13,86667861;19,26851943;3,648820373;29,77369335;-5,151358256;18,90837274;6,795724236;-15,07454042;3,650791892;199,7780912;16,98524972;106,6145182;-58,22748264;-164,1577139;1,971287068;4,498426176;19,46345817;9,675061315;-121,2037013;8,098631521;249,651182;13,95103555;19,78203191;9,886920533;4,271516069;6,717321515;2,898117833;7,438937178;-1,673657373;12,39713956;19,84982715;300,2076888;-308,5896446;14,31150609;179,6032086;8,432812188;-168,1425413;34,60851373;1,006191012;10,57110285;7,225811578;-153,7747954;-216,6104142;-62,15798933;5,817733576;-202,5365723;4,583725347;17,17862378;11,55140905;10,93191221;212,3115952;5,601072286;5,037204986;211,2875273;2,858804507
299;-219,2542947;125,1526714;6,653987147;3,365262682;6,899905207;8,352510744;3,406667354;15,75280119;8,507278682;243,8554036;214,8845737;-167,0544566;-15,37413966;-109,2756823;-281,5107996;4,343986043;66,4840042;4,454439964;5,001826198;-57,10434216;17,648073;-62,30775237;-105,6185537;-51,96829231;11,73024359;4,260853999;66,55421669;11,22099247;18,26796364;4,356035068;-89,49217117;-32,95037561;18,11665392;14,83931699;1,367950389;14,55535179;30,24290772;-44,66581255;13,91634521;2,911534777;6,554919965;19,22934698;5,645141782;8,041648963;10,13126432;125,8788616;5,864349923;5,87876643;0,748332181;13,64356738;3,529803099;-49,84772908;18,6551395;2,403843741;0,57559122;13,86564027;19,26797998;0,540087247;3,053763199;2,420659532;-101,5912258;4,287919907;15,49081728;0,791187231;16,79030627;14,51673445;-201,9488958;2,032578717;49,04185968;426,3585982;1,30942665;18,6864005;-78,45158449;41,11990302;15,17126862;8,453653965;18,52121982;10,69921635;-263,7667429;190,8268623;10,18488978;18,04463296;14,57818378;16,81971836;-10,80966107;259,9101448;-30,4501836;-196,4716562;10,12470934;35,96143175;104,213657;19,69877247;-207,5602707;16,40309136;8,243434273;12,34895374;11,08423724;10,6889249;115,2257236;15,97962425;4,604306798;4,943146324;18,74586685;19,34231073;-128,496048;71,27536613;10,60605471;1,297336046;5,202352061;3,181138463;-365,5369552;9,394111906;3,408351281;-90,10814144;0,63158922;9,865809735;-39,34168415;120,3815736;6,854062306;216,9683406;-110,8964661;22,33355967;2,4370477;106,0370546;9,622325649;9,239238939;6,032905964;15,28057977;15,49033432;15,7808736;18,28895894;-71,10863085;16,57889947;155,5035199;-310,6575528;2,30253217;-25,74020714;76,92278934;1,335341121;130,4317909;4,35792865;7,580590178;12,68052338;15,47141714;14,15570651;13,61013357;19,37823391;3,446248333;30,24317138;-4,817398891;18,88656295;6,631770997;-14,382912;3,821072519;202,2777544;16,99574167;106,067852;-59,14512621;-165,1736695;1,896457197;4,383066546;19,4464777;9,427015414;-121,4387596;8,043657031;250,7720494;13,75272932;19,8375206;10,05241157;4,251876385;6,497553499;2,890170897;7,737926022;-2,816034202;12,40921159;19,99756092;303,7191518;-309,9480719;14,58699727;181,5382371;9,37055667;-169,3753399;33,82925881;0,712660526;10,71222708;7,225597839;-154,881459;-220,1379034;-63,66015314;5,78834821;-204,5002492;4,500778434;14,51247211;11,51888582;10,83760352;214,9159497;5,496043086;5,180712766;211,9460023;2,873891092
300;-220,8419924;127,9221007;6,606382795;3,537468234;7,046317038;8,121626358;3,800000293;16,44283993;8,448762996;244,1397443;214,8364667;-168,9533076;-16,91400277;-110,8550003;-283,5638561;4,290546734;66,74510081;4,60675007;5,099532742;-58,31697029;17,70011141;-64,17146771;-106,0820215;-50,95315292;11,68816792;4,289049997;65,09672956;11,03290036;18,10970241;4,189539121;-89,60977791;-33,82350981;18,21189918;14,66176511;1,312085145;14,62809065;29,27174689;-47,38364043;14,00547627;3,010022533;6,511273383;19,19091681;5,60296792;8,015241386;10,38754394;125,9572974;5,771163871;5,997623276;0,831687615;13,70004697;3,527394753;-49,69644523;18,7247639;2,380515521;0,597003358;13,82754544;19,1384776;0,763539034;2,850907762;2,487816005;-102,1412083;4,321100428;15,36428547;0,61446944;16,88059291;14,44871633;-203,3883793;2,339177618;48,96272293;429,7922754;1,355414198;18,97046734;-76,66212591;41,93064835;15,15164946;8,499730218;18,42482434;10,73812369;-265,7354229;190,3226158;10,42765402;17,9034938;14,51754671;16,64021526;-9,189823708;259,9722415;-31,0357112;-198,8283808;10,19212176;37,89345927;105,8266948;19,70974366;-209,692549;16,47569801;8,23871216;12,32732339;11,35670141;10,67896722;116,8055459;15,7374038;4,626365413;4,95363132;18,7754829;19,18372722;-129,7601438;71,4517286;10,64628901;1,60999986;5,107614139;3,291073618;-366,3366062;9,569451443;3,270243674;-93,05152886;0,853672814;9,644577637;-39,54409648;121,1244011;6,617960886;218,2820693;-112,0273419;23,13843945;2,561674458;106,4396205;9,886265667;9,419464789;6,110115183;15,3544835;15,45410616;15,99649277;18,44399908;-71,85137612;16,71911233;157,0629778;-312,9837761;2,151880751;-25,91283409;77,46986453;1,066918431;130,5919895;4,183589115;7,347902577;12,60799749;15,79793868;14,17656575;13,86084243;19,39158346;3,527735154;31,64517637;-6,091288285;18,85403351;6,322902125;-14,82128504;3,603288933;203,7970621;16,94846892;107,7614865;-59,3646864;-167,0600806;1,700360836;4,220741634;19,59598451;9,470700411;-124,1873393;7,907385961;251,3455257;13,73967157;19,59213996;10,07440863;4,265766482;6,627218456;3,088677337;7,850368274;-1,397797838;12,35314512;20,20430366;303,9870301;-310,005748;14,3132923;181,1835782;8,01993231;-170,4808876;34,22644107;1,282851106;10,67244195;7,266462467;-156,5113556;-221,3306664;-65,22149553;5,665744371;-206,5055328;4,587100852;13,11607634;11,72971364;10,76782733;215,8760643;5,542253093;4,920935089;211,3631466;2,645621751
