;V1;V2;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19;V20;V21;V22;V23;V24;V25;V26;V27;V28;V29;V30;V31;V32;V33;V34;V35;V36;V37;V38;V39;V40;V41;V42;V43;V44;V45;V46;V47;V48;V49;V50;V51;V52;V53;V54;V55;V56;V57;V58;V59;V60;V61;V62;V63;V64;V65;V66;V67;V68;V69;V70;V71;V72;V73;V74;V75;V76;V77;V78;V79;V80
120;10,56043351;20,81206062;19,16335543;20,43593293;9,368674351;10,10512012;1,714922148;1,098919316;13,66653768;20,08844397;3,468370667;5,308940772;17,15505445;10,42823447;12,35709957;22,83838783;16,53285997;9,153679348;17,33379669;21,65986737;6,86193044;11,38612221;13,94496138;24,23389561;10,15021221;6,489779191;17,99408635;23,06396921;9,36646142;11,87523296;13,61803567;13,1724299;11,91855329;19,89672226;17,74495639;30,55621653;17,04932711;28,01221544;5,653921136;10,62250324;9,240326206;7,032250957;10,48754792;9,090250528;14,44586784;11,28915103;10,86918552;9,168730119;7,899947942;12,37638631;12,41170992;13,81189023;9,947883719;11,32380184;12,25743659;16,34675793;17,77198959;22,64590786;7,08349706;3,758820422;5,349528923;7,409549981;10,37959377;13,54237731;6,122010902;5,43603837;14,2612497;22,98640987;8,415640364;9,715850795;5,558316084;3,825174085;6,951256168;8,451533768;1,370298499;1,599051587;14,95059807;16,90630671;8,242671526;4,500368478
121;10,53890067;20,76669801;19,10567452;20,43038338;8,936070741;9,56626231;1,611899563;0,932841449;13,68040567;20,25316485;3,528187049;5,419034558;17,36429484;10,44237311;12,64728929;23,32337415;16,66265358;9,171680963;17,25958835;21,48360236;6,729904735;11,20205935;14,0161572;24,4521574;10,13792803;6,612603048;18,00302946;23,05246173;9,370190704;11,88950088;13,45677352;12,97756792;11,94853265;19,98128261;17,79059362;30,40343553;16,94511134;27,73322046;5,860199088;11,16234959;9,105773714;7,045412816;10,40801203;8,861429383;14,09370014;11,12752084;10,63974192;8,836872763;7,999938789;12,63749191;12,36033052;13,6837366;9,905531489;11,27120768;12,27503887;16,39437041;17,83301787;22,57787957;7,295825154;4,201095177;5,496167683;7,585827086;10,46993317;13,66652511;6,206677887;5,628060443;14,62390927;23,50610558;8,274178178;9,549914428;5,389864793;3,926508959;6,969079786;8,463316876;1,482097356;1,783460889;14,94481858;16,87994012;8,199718748;4,465842687
122;10,31992431;20,37231783;19,10104085;20,66090735;9,160362291;9,936809292;1,653652777;1,081701712;13,78659097;20,56440299;3,569933132;5,660155328;17,20193223;10,31121513;12,47516152;22,85210738;16,68547812;9,295632207;17,33939275;21,38736289;6,712068158;11,08236506;13,93046587;24,0510618;10,15975128;6,716049071;18,06519764;23,19453969;9,33930965;11,8109625;13,31427206;12,68408521;12,00707404;20,10250711;17,71868767;30,2485305;17,13940188;28,10596784;5,8092828;11,10601469;9,051424002;6,921980109;10,40936841;9,019650662;14,1181188;11,02093417;10,43241008;8,923823318;7,872225284;12,48445661;12,3786319;13,61919641;9,799392936;11,17659068;12,27419119;16,32437892;17,88944025;22,59067647;7,160058251;3,970872526;5,587200097;7,630476285;10,25293713;13,28799972;6,232509097;5,52686252;14,64368333;23,40040406;8,108345588;9,291871686;5,487479002;3,847071172;7,023222803;8,400517796;1,509944801;1,567959962;14,822754;16,68872503;8,049133398;4,434545501
123;10,30623584;20,46340605;19,28370655;20,75662787;9,317424412;10,1114673;1,883287884;1,334338286;13,96163599;20,88815183;3,488334057;5,502408533;17,08605031;10,24904223;12,44059693;22,83475449;16,66386994;9,294628224;17,22321146;21,3054972;6,641557078;10,92903718;13,77081574;23,8214358;10,18588701;6,915123045;17,97972959;23,09761135;9,280705778;11,55320353;13,28538253;12,58815245;12,07421102;19,99256905;17,59888506;30,065194;17,0106467;27,77035654;5,623078881;10,58372367;9,20167859;7,096028655;10,60799585;9,296380293;14,15358085;10,9809211;10,78301333;9,289111992;7,933117639;12,5689652;12,46482116;13,73855522;9,979408948;11,53412176;12,42497818;16,55704884;17,78185781;22,32906707;7,002816514;3,80343564;5,677402655;7,740758673;10,40597939;13,32977554;6,094023105;5,293696959;14,48097647;23,09983105;8,120281095;9,388788102;5,339509383;3,892003603;7,034309151;8,349582939;1,44007329;1,599272569;14,79958298;16,68453982;8,055335273;4,447997184
124;10,37365742;20,66742116;19,26548576;20,72817201;9,264149679;10,06360544;1,960353824;1,301222225;14,27199698;21,37263778;3,417314956;5,272272052;17,00268694;10,35995523;12,72234204;23,55260411;16,58868133;9,249261661;17,23347329;21,26970022;6,645422795;10,98517893;13,90622545;24,23197292;10,18453551;6,80609943;18,00216852;23,24090249;9,23774004;11,84393816;13,31492036;12,56114823;12,09150061;20,06055208;17,59724515;29,98474765;17,09164635;28,09624346;5,688841105;10,64352524;9,380691057;7,111213752;10,33248124;8,856854494;14,11403225;10,9661063;10,66829403;9,216705296;7,888899007;12,39792417;12,52317173;13,89422763;9,755211795;11,24714875;12,36636052;16,45130363;17,74009053;22,36609405;7,207614926;3,936483717;5,788258543;7,714445786;10,33724435;13,13302403;6,065526762;5,299572575;14,4806721;23,02486237;8,110129929;9,393404877;5,343003388;3,830408083;7,002664234;8,191369651;1,195208782;1,225224493;14,85301872;16,78490419;7,911256203;4,4142065
125;10,58316109;21,11106037;19,25144791;20,63230875;9,147247914;10,03034185;1,962984677;1,386030768;14,4037777;21,7133026;3,461462731;5,342044355;17,06604773;10,25539913;12,54635243;23,17358871;16,70263204;9,128555754;17,22702299;21,30934696;6,714988348;11,15492586;14,12681437;24,43693114;10,29150933;6,999099826;17,96579196;23,11062037;9,286174135;11,85395243;13,54523176;12,96144536;12,09011117;19,83799061;17,4959348;29,7829435;17,20394662;28,30196724;5,673981594;10,62849279;9,573152291;7,138437007;10,16185484;8,953163565;14,2928617;11,08603394;10,73979875;9,111074988;7,938465036;12,65248557;12,50567853;13,99006594;10,03155324;11,41934113;12,22763585;16,16880414;18,06563096;22,86643817;7,252614054;3,908781906;5,567517358;7,68648513;10,29374458;13,31044498;6,070564617;5,081988812;14,48224132;23,24466598;8,147828331;9,495802958;5,550437274;3,86935154;7,203954537;8,398285917;0,989764296;1,293458142;15,01405627;17,15387594;8,093208733;4,521203232
126;10,34998322;20,64176907;19,25633543;20,55802627;9,050837121;9,94003749;2,14609113;1,39597949;14,16010882;21,38340506;3,549698135;5,398600183;17,02967672;10,40277061;12,43634819;23,0014709;16,64713253;9,097211626;17,18584319;21,24676713;6,764338762;11,28200097;14,22501707;24,64418222;10,25757912;6,916769334;18,00178518;23,14147128;9,294367483;11,79306536;13,67619793;12,97334863;12,08602825;19,99382662;17,61259288;29,93715272;17,3024777;28,4909036;5,692815863;10,68169665;9,498718308;7,090397263;10,39067079;8,902549871;14,28182031;10,89901811;10,5923243;9,131694644;7,882295408;12,28309202;12,27617667;13,68909252;9,923338425;11,378063;12,22370091;16,31750849;18,0757265;22,79737408;7,047377297;3,947536547;5,574902088;7,664903196;10,31968117;13,36331929;6,173732524;5,347119631;14,11206028;22,55658003;8,221276991;9,645058688;5,55733496;3,946306054;7,300814363;8,537531864;0,979780507;1,332437306;14,84253052;17,07708145;8,040359953;4,533910814
127;10,21938984;20,45521088;19,43273516;20,93085788;9,154577567;9,83903858;2,291400995;1,644212595;14,08080877;21,11228612;3,527998735;5,544409851;16,99640473;10,38535733;12,34780961;22,78745658;16,59232354;9,043088298;17,29948032;21,32705037;6,688322757;11,12643672;14,23391578;24,70374931;10,33236893;6,803699195;18,05039608;23,34267162;9,411926356;11,78232651;13,75931553;13,17233601;12,00560236;20,02129162;17,57046045;29,92827408;17,25391256;28,3159581;5,634345014;10,49581671;9,262242709;6,924171918;10,43631162;8,754011536;14,15696436;10,66392063;10,64096278;9,341609833;7,69382337;12,08345397;12,15115783;13,51766314;9,719890147;11,03578108;12,21842386;16,27700526;17,77957579;22,35882239;7,240623612;4,064696082;5,582684416;7,804722824;10,15756012;13,08488692;6,130779826;5,379234349;14,73645212;23,67973425;7,983961891;9,351402252;5,685131182;4,077786792;7,178473586;8,420429853;0,831625632;1,079528491;15,05581459;17,35709441;8,376133317;4,655563739
128;10,49282235;20,82940484;19,59471207;21,02076086;9,295989996;10,14162543;2,182131798;1,698267233;14,24609994;21,30053046;3,457166936;5,352602944;17,06391653;10,20547908;12,33419593;22,78569827;16,71584422;9,241319778;17,23040731;21,27360442;6,600505739;10,91548415;14,13052116;24,44891737;10,27349811;6,875749288;17,92791364;22,92439938;9,389700351;11,91004272;14,00651002;13,35316389;12,1835272;20,4330066;17,61808174;30,04954363;17,24061075;28,24940354;5,682778713;10,66108491;9,14255602;6,85965119;10,43386414;8,744172871;14,24545642;10,76320589;10,73055185;9,273721847;7,951898474;12,6048061;12,2118235;13,59849587;9,914953892;11,31568112;12,21908432;16,33954971;17,82147765;22,38678233;7,403029321;3,992255423;5,305407903;7,434316456;10,37648338;13,25905162;5,983738458;5,195508516;14,58489523;23,33318743;7,927856258;9,24850963;5,599905706;4,135978907;7,327031779;8,649218667;0,894847782;1,059387691;14,99509261;17,22851046;8,093477989;4,289187037
129;10,38119294;20,60876335;19,61665076;20,80232499;9,160527075;9,886966255;2,042356673;1,528661211;14,57671004;21,75123191;3,289804897;5,12625397;17,13282769;10,15572463;12,56912356;23,12355217;16,64468688;9,328796688;17,08958597;21,02304208;6,469094206;10,72573074;14,08476558;24,32168645;10,26574913;6,842024384;17,99712469;23,19981757;9,230197245;11,65030422;14,36185867;13,7927293;12,26235387;20,62395715;17,69991785;30,25552007;17,19411994;28,07210522;5,865775779;11,07580229;9,470842625;7,13237488;10,34626435;8,826950692;14,16836554;10,94423468;10,52231534;9,041230035;7,696356821;12,23809526;12,28677041;13,61190512;9,830319273;11,13324618;12,31020824;16,43621741;17,87772188;22,49031353;7,142655001;4,09000005;5,113017481;7,010923203;10,13957268;13,12490078;6,132197939;5,314270238;14,50912709;23,17403149;7,972894966;9,257722192;5,558364865;4,267730733;7,521182961;8,94867851;1,08727947;1,32775998;14,82862875;16,88891863;8,028164614;4,34944955
130;10,4564672;20,7409581;19,63566431;20,90527161;9,115047984;9,943002781;2,146912575;1,423518619;14,7247171;21,85824361;3,371596731;5,27764932;16,98151098;10,28769791;12,6248748;23,27980666;16,64074576;9,141580781;17,25076118;21,4000678;6,481631773;10,50200705;14,22652548;24,45987246;10,27938455;6,997072707;18,10264577;23,24495849;9,18843646;11,517772;14,48039244;13,90423457;12,10685902;20,28300165;17,76986683;30,40183729;17,2131093;28,05093111;5,890273969;11,13009147;9,486687209;7,091724355;10,30241326;8,850521409;14,36937916;10,86269747;10,79742725;9,361373708;7,685928588;12,18969052;12,42836813;13,77200134;9,815034955;11,12349914;12,29309147;16,30023489;17,98890245;22,59193751;7,16416063;3,955685589;5,153359381;7,022311553;10,34071368;13,30909254;6,247085438;5,480149119;14,56849208;23,27990378;8,041476804;9,264242312;5,693553403;4,172477906;7,280586803;8,798251896;1,221471269;1,48153114;14,88331909;16,77995862;8,199241499;4,263086724
131;10,63336927;20,98129359;19,62893344;20,93917635;8,958918396;9,712073122;2,027416658;1,333256453;14,86475153;21,85873914;3,273198172;5,137028099;17,05662042;10,26279279;12,61105629;23,28341356;16,57968158;9,165753506;17,19847759;21,33711179;6,393732103;10,3052836;14,18366251;24,48465231;10,18806381;6,707658793;18,08113726;23,2116597;9,013377965;11,26574954;14,58526408;14,02058094;12,01961123;20,29777468;17,68049475;30,29490292;17,29313893;28,21557239;5,780702526;10,83704084;9,354264567;7,024865792;10,21854082;8,622552704;14,49641875;11,0233073;10,58878641;9,116500362;7,624346491;12,15098638;12,4188791;13,57884965;9,762586128;11,09044898;12,26066065;16,35399143;17,8213137;22,42997609;7,24346083;3,98810849;5,197266092;6,980862883;10,32998909;13,48118261;6,114680601;5,393635778;14,28025452;22,77383646;8,168519256;9,521363643;5,721286225;4,150485106;7,301207671;8,717279098;1,315232601;1,711061319;14,84247896;16,84385434;8,176424047;4,314594572
132;10,4725376;20,85149273;19,59489149;20,66954994;8,702012475;9,476967743;1,700023511;1,051196191;15,03477347;22,08781405;3,164597301;5,054471399;17,16809419;10,25922365;12,562548;23,23596082;16,6334683;9,185875592;17,16448626;21,24346495;6,407981502;10,23740611;14,23633246;24,65389602;10,14107965;6,859208091;17,945729;22,86260383;8,975411177;11,35381929;14,60113617;13,91661538;11,75672474;19,78782787;17,66103467;30,3281807;17,26441209;28,2152447;5,608671536;10,5057813;9,392386178;7,06498718;10,20968856;8,576371488;14,60723382;11,06098015;10,63479893;9,19555685;7,586996976;12,3860615;12,44993102;13,83023372;10,08314202;11,57581727;12,32110158;16,42956111;17,83085157;22,37305499;7,048299777;3,966879602;5,073011803;6,937823457;10,27699209;13,36849221;5,998850232;5,160196014;14,73532117;23,62393644;8,118948487;9,360235141;5,736119343;4,043254127;7,565529346;9,23711086;1,254081579;1,660834389;14,74161266;16,67418947;8,028801471;4,248875061
133;10,277933;20,50966081;19,65660726;20,82949916;9,046988495;9,848972597;1,528199063;1,038413759;14,93841556;21,89936745;3,381325399;5,268027436;16,8976673;10,28871006;12,4672545;23,06349613;16,69514349;9,227975983;17,25279177;21,33492889;6,422684414;10,389355;14,08888328;24,27756513;10,28131214;7,058746799;18,07194872;23,14882868;9,231697123;11,69772535;14,72262837;14,02003766;11,67556147;19,46868203;17,65183192;30,0917612;17,32073779;28,41355712;5,441177669;10,10263423;9,296255113;6,89528496;10,52816647;8,829581308;14,53516022;11,13038862;10,69961954;9,27264158;7,54448624;12,14740315;12,47358027;13,90580462;9,953593455;11,35959567;12,49306406;16,4553626;17,92074634;22,7082776;7,063000144;4,06108783;5,029573298;6,967624772;10,26437458;13,45737892;6,007234097;5,166184376;14,0964647;22,49679993;8,241664344;9,449560026;5,691843928;3,938441441;7,633091044;9,282581762;1,187663442;1,45164701;14,82721072;16,82350176;8,196287282;4,530185782
134;10,19257056;20,26654582;19,79974562;21,10666593;9,440412871;10,27860572;1,623953267;1,173174634;14,6887291;21,49009668;3,559119603;5,44018726;16,85980645;10,27417045;12,49562755;23,16117488;16,71033062;9,378824133;17,28965821;21,61521232;6,362074894;10,31582714;13,91201387;24,06534592;10,19975021;6,994662379;18,13752238;23,12051696;9,268274;11,76282059;14,72391598;14,13058549;11,54241284;19,26388195;17,7603351;30,44438858;17,21604029;28,38371263;5,576425077;10,31583671;9,275168834;6,654666984;10,41667522;8,867413043;14,50331284;11,15676317;10,5893131;9,180076954;7,488463164;12,19937261;12,31477167;13,74404403;9,832337982;11,27888773;12,66774986;16,86983937;17,542733;22,17428468;7,212494803;4,009212474;5,092797928;7,146422809;10,17491618;13,28096371;6,036786414;5,108446666;14,51634789;23,20609434;8,209099747;9,387509716;5,763466223;4,022843793;7,681234853;9,411418745;1,188989649;1,530909889;14,85139871;16,96304077;8,135899338;4,493588408
135;10,28277802;20,51090831;19,71921711;21,12614368;9,56597758;10,33233199;1,850507491;1,443848932;14,44875557;21,26271047;3,566326021;5,39806224;17,02530096;10,18422893;12,36813748;22,80796721;16,70027068;9,425243232;17,28480083;21,82479319;6,311469675;10,14348461;13,57273111;23,54161419;10,19906286;6,953265503;18,05526241;23,13168779;9,116810377;11,46201226;14,76049229;14,0356871;11,50187097;19,22078397;17,72572487;30,42626913;17,32173687;28,58457259;5,824821009;10,88914518;9,385068317;6,907191559;10,19154233;8,763806379;14,42115858;11,09102591;10,76228081;9,30978552;7,561059235;12,40027635;12,38981906;13,82334205;9,750379139;11,06950385;12,95641555;17,3261646;17,60308821;22,14193378;7,243308176;4,217945854;4,958863745;6,99810222;10,22463306;13,0228401;6,176433615;5,31318818;14,76794601;23,81357363;8,172271049;9,480749692;5,904453233;4,177108134;7,57489901;9,228866538;1,288454788;1,6602481;15,04310933;17,28554561;8,04820465;4,485254987
136;10,41195358;20,80796163;19,63540408;20,91394794;9,333434954;10,14822308;1,941006591;1,68372895;14,2253067;20,99618908;3,692728373;5,616318389;17,13069086;10,07682263;12,51254712;23,17929615;16,64191005;9,405225111;17,36634385;21,84250998;6,348548599;10,33166542;13,67057848;23,61097747;10,34695716;7,041944634;17,93132127;23,06112773;9,07182217;11,29241241;14,7151293;14,09407358;11,6080755;19,5694614;17,61958927;30,079388;17,23579566;28,48911056;5,978643427;11,27043398;9,61728656;7,207450786;10,03356816;8,479269323;14,25411216;11,14498885;10,56054301;9,048856019;7,487576225;12,12802469;12,37790374;13,69606451;9,958526599;11,38493881;12,96757929;17,15303932;17,85762688;22,47822524;7,373013757;4,186132371;4,942410008;6,818115038;10,18450119;13,17576342;6,24696441;5,178237647;14,34212346;23,200785;8,328947147;9,501921713;5,823493052;4,20072631;7,348067067;8,887333212;1,359909234;1,797749724;15,16135367;17,26136626;8,201080761;4,568303398
137;10,55823239;21,25052889;19,4490112;20,66472978;9,09533346;9,934419479;1,811825475;1,532255131;14,41593005;21,28821275;4,138904832;6,421361844;17,02116527;10,03676076;12,50105403;23,12238882;16,53556178;9,448712728;17,21223701;21,64396764;6,366529613;10,28629049;13,86523102;24,03581567;10,20291037;6,702407726;18,03484674;23,07152616;9,211796533;11,63165829;14,54353233;13,87213929;11,67020696;19,63673409;17,66906219;30,17884028;17,25584173;28,4304579;5,98844911;11,4171751;9,245459412;6,807751022;10,14724265;8,452938972;14,34159076;11,27304891;10,69391413;9,106898647;7,55945553;11,95792064;12,34139879;13,57419039;9,883550603;11,43699089;12,89320482;17,16191144;17,80052749;22,56781775;7,250647976;4,218423348;4,9536843;6,560161802;10,18584405;13,36565067;6,450769862;5,610161416;14,54689946;23,65147651;8,392956538;9,538798791;6,002431049;4,410722943;7,310759256;8,856083479;1,414451144;1,822700843;14,95365459;17,0340979;7,994578495;4,317261358
138;10,46459157;20,88095701;19,27005217;20,63494799;9,192679377;10,09286157;1,632690095;1,568956949;14,51133857;21,41361426;4,143162735;6,521792971;16,99012078;10,03439141;12,6121029;23,12469237;16,51376713;9,390599584;17,2877338;21,54864334;6,494982816;10,5069963;13,79659419;23,88134352;10,2649917;6,710516232;17,94622053;23,16247412;9,19585733;11,55143139;14,37701709;13,79473595;11,78923389;19,95692501;17,65952795;30,14970707;17,42217804;28,76100681;5,856382908;11,11603655;9,026132147;6,717430862;10,35613439;8,736740318;14,45187963;11,38092058;10,51907796;8,947911064;7,508004871;11,76076437;12,50813471;13,8585025;10,0217007;11,49613359;12,97433313;17,18451024;17,66820088;22,4160987;6,944523904;3,859257241;4,82130437;6,522552608;10,16475103;13,39964783;6,263067517;5,444017145;14,39764593;23,15430401;8,49886585;9,677713934;5,876474814;4,510623712;7,415362853;8,864346141;1,554924078;2,111093917;14,97941082;16,94549845;8,026713286;4,384104799
139;10,22962194;20,57546646;19,32388924;20,61678557;9,120406521;10,02431969;1,69762739;1,61922467;14,45293493;21,39938565;4,005595433;6,279300971;16,99989162;10,12979895;12,26702237;22,72461775;16,64820519;9,264659639;17,33759671;21,73122316;6,629663972;10,74961751;13,8643848;23,85981011;10,2575478;6,670090621;18,02281322;23,21243986;9,061862375;11,36184035;14,18381634;13,68062043;11,82089792;19,79500538;17,5812576;30,1571159;17,31166078;28,53016078;5,745604687;10,93034935;9,480001461;7,161091901;10,34888066;8,625883982;14,27105237;11,1288084;10,95032244;9,251758069;7,409759468;11,76774417;12,67040138;14,03225158;9,94632962;11,26468363;12,93850266;17,14826002;17,55843422;22,06512526;6,847418125;3,793531885;4,643303116;6,39665256;10,12673657;13,27521375;5,939962729;5,193311309;14,61882616;23,38757041;8,587905635;9,727346797;5,934625109;4,531563191;7,491552991;8,899373063;1,633581418;2,174523682;14,97314117;16,74168107;8,204931153;4,427544115
140;10,27628939;20,61383629;19,15758887;20,41020877;9,243216337;10,19496185;1,832963685;1,457486831;14,50663745;21,42476531;4,142319645;6,410423396;16,9812521;10,16009505;12,64493166;23,4884329;16,89440553;9,378027394;17,02845773;21,13947924;6,684910105;10,87161223;13,93730467;23,95850859;10,16953692;6,539812386;18,1782703;23,40801871;9,035049889;11,36711052;13,97210165;13,60758202;11,86451751;19,76606989;17,60621619;30,11010783;17,27289897;28,23089686;5,634142975;10,69422501;9,326733216;7,048761889;10,51012665;8,724073962;14,07909226;10,99082303;10,65801403;9,058605731;7,593453002;12,18248433;12,50566173;13,85255178;9,775474835;11,02251364;13,06223796;17,29647543;17,71310507;22,53896233;6,948360686;3,924018849;4,525920831;6,137274692;10,24278621;13,30341258;6,135996851;5,404790703;14,39416697;23,22039533;8,461055456;9,765802798;5,880730527;4,424877965;7,58994992;8,979813269;1,503059058;1,925429302;15,05306772;16,97331739;8,348020863;4,662951666
141;10,5171446;21,10941587;18,97421452;20,13273445;9,153225381;10,09480418;1,703416319;1,225545713;14,46085336;21,2973734;3,979200781;6,303873414;17,16477876;10,33705073;12,44833377;23,00231946;16,59707714;9,050753845;17,1843103;21,23239357;6,758075038;11,21733956;13,96743069;23,97548843;10,53654572;6,813644733;18,00388131;23,04874006;9,126020345;11,35765324;13,85292028;13,46076958;11,8924419;19,54138457;17,53224364;29,96849023;17,44059552;28,52296876;5,823877446;11,14949166;9,283875605;7,172644356;10,47655033;8,734584679;14,23588491;11,16285812;10,53908097;8,967538951;7,469255148;11,90168522;12,5273384;14,07574091;9,875901096;11,18828681;12,92411708;17,0858216;17,70020838;22,45754607;7,077126971;3,95674263;4,534437858;6,152390288;10,04945781;12,96120809;6,073486892;5,396656652;14,44183593;23,23041456;8,412107029;9,655902955;6,022918358;4,399397307;7,555666375;8,850551052;1,554334666;1,889405269;14,8930961;16,88811004;8,042019028;4,3498492
142;10,61137781;21,27278064;18,74467151;20,02843579;8,988547102;9,646612842;1,793296494;1,304321472;14,48435461;21,38692945;4,048354162;6,324799915;16,91804394;10,14091322;12,50469965;23,1028498;16,79555442;9,356307022;17,29590417;21,60537568;6,815413109;11,42402234;14,0710308;24,16112141;10,25321723;6,703587788;18,21541273;23,26035216;9,160300446;11,46232165;13,97031961;13,51545779;11,95591863;19,60709268;17,62668473;30,13071073;17,37916162;28,43510026;5,905253739;11,35124204;9,523351786;7,246888457;10,25121753;8,432758712;14,29810984;11,11262052;10,55518449;9,083885612;7,581077407;12,06353622;12,65716526;14,10732728;10,01904521;11,33776428;12,83173619;17,09994795;17,73984668;22,37993213;7,171528034;4,131357166;4,333316902;5,954466172;10,2709435;13,31424018;5,901749255;5,270640031;14,48694275;23,40848272;8,246302802;9,672682069;5,812241304;4,384410601;7,282920238;8,667667181;1,530288246;1,867338254;14,77934849;16,67358675;8,049248225;4,609780116
143;10,44905284;20,83520829;18,73564706;19,97352855;9,165955527;9,897127617;1,939775126;1,473769009;14,52664762;21,41710601;4,198062832;6,440443139;17,04004172;10,35330203;12,59670523;23,19198039;16,58434005;9,302895772;17,25058877;21,752628;6,644957931;10,9617069;13,9833423;24,08931897;10,34422975;6,95138698;18,20473063;23,5228391;9,122130997;11,39483993;13,91961708;13,49657194;12,0027345;19,63348608;17,71584662;30,20860672;17,35035725;28,66669359;5,895492874;11,12240457;9,36161214;7,069264739;10,36207692;8,450523485;14,18703431;11,02961828;10,56455235;9,193955915;7,54533701;12,10448082;12,54199969;14,01450784;9,742937582;11,1461436;12,67369163;16,78883223;17,91515743;22,59020289;7,163400133;3,986178545;4,328273146;5,987303689;10,31131531;13,4529035;6,070631515;5,327058221;14,56136771;23,42314965;8,04109444;9,333509376;5,789464596;4,379954529;7,185389832;8,539730336;1,768194771;2,170069718;14,7307405;16,62703578;8,154066888;4,741621747
144;10,39000515;20,64428874;18,77872459;20,04885186;9,115038614;9,989565758;1,906021394;1,298362564;14,44038015;21,2816799;4,103248644;6,388694328;16,8779651;10,28270153;12,51024515;22,94897552;16,49782007;9,285697907;17,11036893;21,27402971;6,513991176;10,68282599;14,04015192;24,14296433;10,25304912;6,979458577;18,10483346;23,30305651;9,156000703;11,66700466;14,01039234;13,38370106;12,17883551;20,14420486;17,54537863;29,89136036;17,41770353;28,6757157;6,070128298;11,44435059;9,374666465;7,063602302;10,26134604;8,46882216;14,13565621;10,9492004;10,7869371;9,350461568;7,5045129;11,84730672;12,46416988;13,77962979;9,833294596;11,35542253;12,54462308;16,65828463;17,82249082;22,51387086;7,099045919;3,910111146;4,408783056;6,161794642;10,34697928;13,41161613;6,05935508;5,49892191;14,33660867;23,17102463;8,056121033;9,24251155;5,775054307;4,406130573;7,181741004;8,642389496;2,001570507;2,442430861;14,6908603;16,59298819;8,079873394;4,64146982
145;10,52335419;20,86607709;18,76402042;20,25614815;9,004885119;9,950016344;1,967736046;1,209107878;14,3541172;21,11110025;3,971542244;6,216988205;16,902486;10,24258806;12,37626731;22,42974962;16,68791848;9,355626911;17,25015541;21,26596134;6,518247551;10,62735512;14,1245992;24,37597302;10,13901593;6,824942617;17,81305482;22,85979978;9,285916807;11,76540798;13,87179743;13,40705973;12,25295306;20,43643519;17,48547329;29,79866759;17,37177825;28,60526229;5,9103961;11,12002307;9,411459333;7,05592433;10,1676251;8,398859168;14,13125343;10,8934705;10,78046052;9,127497525;7,477595131;11,99444475;12,39126235;13,63548133;9,909114735;11,39880483;12,68400753;16,56968494;17,6435694;22,2803131;7,332603605;4,055072511;4,171308652;5,779303377;10,37655181;13,45024758;6,071299073;5,561933649;14,29255857;22,93386109;8,18396248;9,371896056;5,738206964;4,391609018;7,164788793;8,56845919;2,059599235;2,510460589;14,97059394;16,98707682;8,098315338;4,680281751
146;10,50270038;20,94234868;18,66046999;19,93080316;8,987532568;9,856291204;1,963048527;1,25985233;14,54464241;21,36172959;3,711018808;5,848153499;17,0246921;10,16343319;12,50068756;22,772606;16,59802873;9,174495486;17,40295173;21,45885861;6,536473121;10,86986388;14,18558948;24,54020837;10,27730849;6,893311638;17,9897731;22,99113819;9,131117415;11,61915301;13,90898441;13,53932516;12,15685232;20,27276737;17,47063489;30,01084772;17,59448114;29,18611174;5,911887471;11,23927938;9,399110666;7,055995154;10,39565858;8,821393163;14,19809727;10,80192022;10,69187286;8,932919299;7,566911818;12,15915551;12,33399816;13,56870394;10,02305037;11,32106376;12,64137791;16,68750272;17,77023329;22,30904849;7,259927026;3,800057666;4,068837262;5,759424293;10,41145751;13,59239229;6,253816512;5,731141283;14,61619721;23,30681631;8,345992529;9,473493921;5,777086694;4,34583808;6,975962772;8,108027729;2,080102766;2,754776245;14,87273074;16,80104685;8,174305992;4,59209655
147;10,45377656;20,9026354;18,88993594;19,97206885;9,064565477;9,889766146;1,837285024;1,374789926;14,87747331;21,71789713;3,663320074;5,680576207;16,96442954;10,06165686;12,39217298;22,74979758;16,65940254;9,275336306;17,37314045;21,51802197;6,609855714;10,84057454;14,25964455;24,66004205;10,20455055;6,963111453;17,99501692;22,92574017;9,149934008;11,59740551;13,93247504;13,45209058;11,9876775;19,90963482;17,61549916;30,16340383;17,61148842;28,97888308;6,139153376;11,65768664;9,337973218;6,919888379;10,55882794;8,914693439;14,38598225;11,08924417;10,60026567;8,746466799;7,571109123;12,19399533;12,4260526;13,49992916;9,715537944;10,95624974;12,68658507;16,77544411;17,6608763;22,05520572;7,309659801;3,912389573;4,218851806;5,774270587;10,48420817;13,73540437;6,16002784;5,570415716;14,58526358;23,47209011;8,494971929;9,819362258;5,644497688;4,169515599;6,828384114;7,779691001;1,974908793;2,444526283;14,91512889;16,90542535;7,940401635;4,320450182
